,[100] Number of Jobs Started,[101] Number of Jobs Started,[102] Number of Jobs Started,[103] Number of Jobs Started,[104] Number of Jobs Started,[105] Number of Jobs Started,[106] Number of Jobs Started,[107] Number of Jobs Started,[108] Number of Jobs Started,[109] Number of Jobs Started,[10] Number of Jobs Started,[110] Number of Jobs Started,[111] Number of Jobs Started,[112] Number of Jobs Started,[113] Number of Jobs Started,[114] Number of Jobs Started,[115] Number of Jobs Started,[116] Number of Jobs Started,[118] Number of Jobs Started,[119] Number of Jobs Started,[11] Number of Jobs Started,[120] Number of Jobs Started,[122] Number of Jobs Started,[123] Number of Jobs Started,[124] Number of Jobs Started,[125] Number of Jobs Started,[126] Number of Jobs Started,[127] Number of Jobs Started,[128] Number of Jobs Started,[129] Number of Jobs Started,[12] Number of Jobs Started,[130] Number of Jobs Started,[131] Number of Jobs Started,[132] Number of Jobs Started,[133] Number of Jobs Started,[134] Number of Jobs Started,[135] Number of Jobs Started,[136] Number of Jobs Started,[137] Number of Jobs Started,[138] Number of Jobs Started,[13] Number of Jobs Started,[140] Number of Jobs Started,[141] Number of Jobs Started,[142] Number of Jobs Started,[143] Number of Jobs Started,[144] Number of Jobs Started,[145] Number of Jobs Started,[148] Number of Jobs Started,[149] Number of Jobs Started,[14] Number of Jobs Started,[150] Number of Jobs Started,[151] Number of Jobs Started,[152] Number of Jobs Started,[153] Number of Jobs Started,[155] Number of Jobs Started,[156] Number of Jobs Started,[157] Number of Jobs Started,[158] Number of Jobs Started,[15] Number of Jobs Started,[160] Number of Jobs Started,[161] Number of Jobs Started,[162] Number of Jobs Started,[163] Number of Jobs Started,[165] Number of Jobs Started,[166] Number of Jobs Started,[167] Number of Jobs Started,[168] Number of Jobs Started,[16] Number of Jobs Started,[170] Number of Jobs Started,[172] Number of Jobs Started,[173] Number of Jobs Started,[175] Number of Jobs Started,[176] Number of Jobs Started,[178] Number of Jobs Started,[179] Number of Jobs Started,[17] Number of Jobs Started,[180] Number of Jobs Started,[181] Number of Jobs Started,[182] Number of Jobs Started,[183] Number of Jobs Started,[185] Number of Jobs Started,[186] Number of Jobs Started,[188] Number of Jobs Started,[189] Number of Jobs Started,[18] Number of Jobs Started,[190] Number of Jobs Started,[192] Number of Jobs Started,[193] Number of Jobs Started,[195] Number of Jobs Started,[196] Number of Jobs Started,[199] Number of Jobs Started,[19] Number of Jobs Started,[1] Number of Jobs Started,[200] Number of Jobs Started,[201] Number of Jobs Started,[203] Number of Jobs Started,[204] Number of Jobs Started,[205] Number of Jobs Started,[206] Number of Jobs Started,[207] Number of Jobs Started,[208] Number of Jobs Started,[209] Number of Jobs Started,[20] Number of Jobs Started,[210] Number of Jobs Started,[211] Number of Jobs Started,[212] Number of Jobs Started,[213] Number of Jobs Started,[214] Number of Jobs Started,[215] Number of Jobs Started,[216] Number of Jobs Started,[217] Number of Jobs Started,[218] Number of Jobs Started,[219] Number of Jobs Started,[21] Number of Jobs Started,[220] Number of Jobs Started,[221] Number of Jobs Started,[222] Number of Jobs Started,[223] Number of Jobs Started,[224] Number of Jobs Started,[225] Number of Jobs Started,[226] Number of Jobs Started,[227] Number of Jobs Started,[22] Number of Jobs Started,[230] Number of Jobs Started,[232] Number of Jobs Started,[233] Number of Jobs Started,[235] Number of Jobs Started,[236] Number of Jobs Started,[238] Number of Jobs Started,[239] Number of Jobs Started,[23] Number of Jobs Started,[240] Number of Jobs Started,[241] Number of Jobs Started,[243] Number of Jobs Started,[244] Number of Jobs Started,[245] Number of Jobs Started,[247] Number of Jobs Started,[248] Number of Jobs Started,[249] Number of Jobs Started,[24] Number of Jobs Started,[250] Number of Jobs Started,[251] Number of Jobs Started,[252] Number of Jobs Started,[253] Number of Jobs Started,[254] Number of Jobs Started,[255] Number of Jobs Started,[256] Number of Jobs Started,[25] Number of Jobs Started,[26] Number of Jobs Started,[27] Number of Jobs Started,[288] Number of Jobs Started,[28] Number of Jobs Started,[29] Number of Jobs Started,[2] Number of Jobs Started,[30] Number of Jobs Started,[31] Number of Jobs Started,[32] Number of Jobs Started,[33] Number of Jobs Started,[34] Number of Jobs Started,[35] Number of Jobs Started,[36] Number of Jobs Started,[37] Number of Jobs Started,[38] Number of Jobs Started,[390] Number of Jobs Started,[39] Number of Jobs Started,[3] Number of Jobs Started,[40] Number of Jobs Started,[41] Number of Jobs Started,[42] Number of Jobs Started,[43] Number of Jobs Started,[44] Number of Jobs Started,[45] Number of Jobs Started,[46] Number of Jobs Started,[47] Number of Jobs Started,[48] Number of Jobs Started,[49] Number of Jobs Started,[4] Number of Jobs Started,[50] Number of Jobs Started,[51] Number of Jobs Started,[52] Number of Jobs Started,[53] Number of Jobs Started,[54] Number of Jobs Started,[55] Number of Jobs Started,[56] Number of Jobs Started,[57] Number of Jobs Started,[58] Number of Jobs Started,[59] Number of Jobs Started,[5] Number of Jobs Started,[60] Number of Jobs Started,[61] Number of Jobs Started,[62] Number of Jobs Started,[63] Number of Jobs Started,[64] Number of Jobs Started,[65] Number of Jobs Started,[66] Number of Jobs Started,[67] Number of Jobs Started,[68] Number of Jobs Started,[69] Number of Jobs Started,[6] Number of Jobs Started,[70] Number of Jobs Started,[71] Number of Jobs Started,[72] Number of Jobs Started,[73] Number of Jobs Started,[74] Number of Jobs Started,[75] Number of Jobs Started,[76] Number of Jobs Started,[77] Number of Jobs Started,[78] Number of Jobs Started,[79] Number of Jobs Started,[7] Number of Jobs Started,[80] Number of Jobs Started,[81] Number of Jobs Started,[82] Number of Jobs Started,[83] Number of Jobs Started,[84] Number of Jobs Started,[85] Number of Jobs Started,[86] Number of Jobs Started,[87] Number of Jobs Started,[88] Number of Jobs Started,[89] Number of Jobs Started,[8] Number of Jobs Started,[90] Number of Jobs Started,[91] Number of Jobs Started,[92] Number of Jobs Started,[93] Number of Jobs Started,[94] Number of Jobs Started,[95] Number of Jobs Started,[96] Number of Jobs Started,[97] Number of Jobs Started,[98] Number of Jobs Started,[99] Number of Jobs Started,[9] Number of Jobs Started
2016-05-30,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,0.0,0.0,0.0,15.0,0.0,4.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,3.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,2.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,,0.0,0.0,,0.0,9.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1374.0,0.0,,,0.0,0.0,,0.0,0.0,,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,11.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,1.0,0.0,25.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,67.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,370.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,791.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,10.0
2016-05-31,1.0,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,28.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,0.0,,2.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,,0.0,0.0,,0.0,27.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,0.0,1026.0,0.0,,,0.0,0.0,,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,11.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,74.0,2.0,0.0,44.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,10.0,0.0,1.0,0.0,0.0,1.0,925.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,18.0
2016-06-01,2.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,84.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,2.0,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,,0.0,0.0,,0.0,53.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,843.0,0.0,,,0.0,0.0,,0.0,0.0,,5.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,11.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,245.0,1.0,0.0,29.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,355.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,837.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,34.0
2016-06-02,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,937.0,0.0,,,0.0,0.0,,0.0,0.0,,6.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,15.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,4.0,0.0,47.0,0.0,1.0,0.0,22.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,26.0,0.0,1.0,0.0,0.0,0.0,994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,17.0
2016-06-03,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,7.0,0.0,6.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,,0.0,0.0,0.0,,9.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,71.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,994.0,0.0,,,0.0,0.0,,0.0,0.0,,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,316.0,2.0,0.0,37.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,324.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,538.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,,0.0,0.0,6.0
2016-06-04,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,,0.0,0.0,0.0,0.0,0.0,,2.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,67.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,519.0,0.0,,,0.0,0.0,,0.0,0.0,,5.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,175.0,0.0,0.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,165.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,13.0
2016-06-05,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,4.0,0.0,10.0,0.0,,0.0,0.0,0.0,0.0,0.0,,2.0,6.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,104.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,,0.0,1331.0,0.0,,,0.0,0.0,,0.0,0.0,,5.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,317.0,1.0,0.0,35.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,149.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,19.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10.0
2016-06-06,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,6.0,0.0,6.0,0.0,,0.0,0.0,0.0,0.0,0.0,,2.0,3.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,,0.0,0.0,0.0,,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,0.0,979.0,0.0,,,0.0,0.0,,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,210.0,1.0,0.0,17.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,156.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,12.0
2016-06-07,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,4.0,0.0,12.0,0.0,,0.0,0.0,0.0,0.0,0.0,,2.0,3.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,,0.0,,0.0,0.0,0.0,,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,4.0,829.0,0.0,,,0.0,0.0,,0.0,0.0,,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,261.0,2.0,0.0,26.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,44.0,2.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,129.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,14.0
2016-06-08,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,10.0,0.0,28.0,0.0,,0.0,0.0,0.0,0.0,0.0,,2.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,628.0,2.0,,,0.0,0.0,,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0,0.0,,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,121.0,2.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,21.0
2016-06-09,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,,2.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,302.0,2.0,,,0.0,0.0,,0.0,0.0,,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,,1.0,0.0,,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,1.0,0.0,16.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,,0.0,0.0,13.0
2016-06-10,0.0,,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,7.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,0.0,,0.0,0.0,0.0,0.0,0.0,,2.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,641.0,1.0,,,0.0,0.0,,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,244.0,0.0,0.0,14.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,31.0
